,1,2,3,4,5,6
998,15,12,11,13,13,13
999,16,16,16,11,15,11
1000,10,8,13,13,15,15
1001,11,15,12,14,15,16
1002,13,13,12,10,14,10
1003,15,16,14,14,13,16
1004,14,8,13,12,15,15
1005,12,15,12,18,16,15
1006,16,16,10,12,14,14
1007,11,18,14,12,13,17
1008,11,15,17,12,17,15
1009,14,15,15,12,16,12
1010,10,11,14,10,13,16
1011,7,14,11,9,15,13
1012,16,13,17,9,16,15
1013,14,15,10,14,10,9
1014,10,10,16,13,14,16
1015,12,11,7,16,15,13
1016,15,14,13,18,11,13
1017,15,16,16,17,15,15
1018,16,15,13,14,14,10
1019,13,16,10,13,15,13
1020,16,10,16,14,11,18
1021,17,16,16,14,15,10
1022,11,17,14,14,13,14
1023,16,16,10,16,15,8
1024,14,15,17,9,8,18
1025,9,15,13,12,18,13
1026,17,9,14,15,9,9
1027,18,13,14,16,14,12
1028,18,9,16,12,13,16
1029,13,14,13,17,16,11
1030,15,12,14,15,11,18
1031,14,15,14,14,14,15
1032,16,14,16,18,12,13
1033,8,9,14,17,16,14
1034,15,15,13,13,15,9
1035,9,14,16,16,10,18
1036,13,14,12,10,17,14
1037,15,14,8,17,14,16
1038,15,16,14,16,16,11
1039,13,16,12,15,15,17
1040,16,15,10,13,15,8
1041,13,16,18,9,16,11
1042,10,13,13,11,17,12
1043,13,18,14,9,16,15
1044,11,11,13,13,11,17
1045,12,12,12,14,17,15
1046,12,14,13,8,16,14
1047,9,12,13,15,13,12
1048,12,13,17,13,17,16
1049,11,12,13,15,13,13
1050,17,15,9,16,16,13
1051,16,16,15,14,12,14
1052,14,11,18,17,7,11
1053,17,15,13,12,17,13
1054,15,15,15,15,16,13
1055,13,14,10,7,17,14
1056,11,17,15,14,13,17
1057,16,17,18,18,15,12
1058,6,7,14,11,16,15
1059,15,17,12,13,15,9
1060,14,15,17,10,13,13
1061,13,16,13,12,14,9
1062,15,14,12,13,11,14
1063,15,16,13,8,17,13
1064,13,11,15,14,16,18
1065,17,14,12,16,15,8
1066,12,7,13,11,9,13
1067,16,12,17,17,11,11
1068,11,16,16,15,14,15
1069,10,14,15,8,15,14
1070,16,14,16,10,13,6
1071,9,13,14,11,9,16
1072,15,13,11,13,17,15
1073,14,12,17,12,12,6
1074,16,6,14,11,12,18
1075,14,12,5,12,13,12
1076,9,13,14,12,11,17
1077,16,14,16,12,17,9
1078,13,11,14,13,7,15
1079,13,18,10,11,16,7
1080,14,13,6,16,12,9
1081,12,15,10,14,14,12
1082,17,16,11,9,12,7
1083,12,8,12,7,15,15
1084,13,11,16,14,13,18
1085,10,16,14,18,11,15
1086,8,16,16,7,14,9
1087,8,15,14,10,14,10
1088,13,16,15,16,12,12
1089,8,12,15,18,13,10
1090,7,10,14,13,16,12
1091,15,14,14,15,17,17
1092,13,14,17,14,10,14
1093,11,16,13,14,18,16
1094,16,15,16,16,13,7
1095,17,18,13,15,15,15
1096,16,11,18,14,16,13
1097,14,14,11,13,11,7
1098,10,6,14,15,7,13
1099,15,16,11,11,14,15
1100,12,14,12,11,15,16
1101,11,5,11,12,7,12
1102,13,8,16,15,12,14
1103,14,17,15,12,13,13
1104,14,12,15,8,16,10
1105,12,14,14,9,15,14
1106,8,15,14,8,15,16
1107,11,13,15,16,14,17
1108,16,17,17,15,14,16
1109,12,11,13,12,17,13
1110,10,11,15,18,13,18
1111,18,13,13,16,16,14
1112,6,11,15,13,14,12
1113,11,13,8,9,10,9
1114,11,11,14,16,16,17
1115,13,8,13,14,16,10
1116,17,13,12,15,10,10
1117,18,16,15,13,10,11
1118,15,16,7,14,12,13
1119,9,15,13,15,12,15
1120,11,14,16,16,10,10
1121,13,8,11,13,10,12
1122,14,15,11,11,14,16
1123,15,13,14,16,11,8
1124,15,10,12,12,13,17
1125,10,7,14,14,12,13
1126,16,14,11,14,13,14
1127,13,13,12,15,14,13
1128,14,15,15,15,17,18
1129,12,16,14,18,13,15
1130,10,13,16,16,12,13
1131,15,16,16,15,13,7
1132,11,16,13,13,8,5
1133,17,9,18,16,11,11
1134,14,9,13,18,16,8
1135,12,9,16,11,14,12
1136,14,14,14,16,17,14
1137,12,15,12,14,11,11
1138,12,10,8,16,17,14
1139,16,11,5,10,16,17
1140,10,14,10,11,14,12
1141,14,15,15,14,9,15
1142,13,7,11,13,12,18
1143,13,13,8,12,15,12
1144,16,17,13,11,17,17
1145,15,8,13,15,13,14
1146,12,17,17,9,15,17
1147,16,11,14,14,9,14
1148,10,10,15,9,11,15
1149,18,17,10,15,15,16
1150,17,14,16,16,11,14
1151,11,13,14,14,16,11
1152,13,14,11,10,17,12
1153,7,16,12,15,7,10
1154,15,10,10,13,13,17
1155,15,11,16,11,11,17
1156,15,17,15,16,12,14
1157,12,13,16,11,15,16
1158,11,12,16,13,6,14
1159,12,13,10,17,14,10
1160,13,12,14,17,11,14
1161,13,17,10,11,16,17
1162,14,13,13,11,14,7
1163,15,13,14,14,13,17
1164,16,18,17,13,12,13
1165,9,13,14,15,13,15
1166,11,13,12,16,16,7
1167,11,13,15,14,18,7
1168,17,13,10,14,15,12
1169,14,17,18,18,12,14
1170,16,13,13,15,13,14
1171,14,14,14,14,14,17
1172,14,12,10,15,13,14
1173,15,16,12,10,12,18
1174,16,11,12,13,16,14
1175,14,13,16,13,17,12
1176,13,18,16,15,12,9
1177,15,16,15,18,8,11
1178,15,13,13,17,14,11
1179,16,17,16,11,14,13
1180,12,10,14,16,9,9
1181,15,17,15,8,14,14
1182,10,13,17,15,11,8
1183,12,9,11,15,14,11
1184,14,9,15,13,11,10
1185,14,10,13,12,15,13
1186,13,14,14,16,16,10
1187,15,16,9,16,16,17
1188,15,15,13,12,9,17
1189,16,14,14,11,14,15
1190,11,14,12,13,14,15
1191,11,13,12,14,12,13
1192,11,9,15,15,11,11
1193,15,8,13,15,16,13
1194,13,16,10,16,17,13
1195,9,13,8,17,15,15
1196,17,17,13,8,10,15
1197,18,12,11,11,12,13
1198,7,17,13,17,3,13
1199,15,15,13,14,10,18
1200,16,13,13,16,13,13
1201,17,14,13,17,14,16
1202,14,10,15,11,14,13
1203,12,14,17,13,15,17
1204,17,10,15,17,17,12
1205,14,16,12,16,14,18
1206,12,17,9,8,14,17
1207,13,9,15,13,11,17
1208,15,8,11,15,11,12
1209,13,13,17,15,12,17
1210,11,13,13,12,15,12
1211,11,14,10,13,16,13
1212,17,15,18,9,14,9
1213,15,10,17,10,14,13
1214,17,14,16,14,13,13
1215,9,13,17,15,12,13
1216,14,15,12,17,13,15
1217,14,15,12,9,12,11
1218,17,12,10,14,12,14
1219,15,18,15,16,12,13
1220,12,15,15,12,17,11
1221,15,12,11,16,13,12
1222,13,9,15,10,16,13
1223,13,14,18,15,15,12
1224,13,15,12,18,12,15
1225,15,17,10,12,15,16
1226,15,10,12,13,10,16
1227,12,12,15,16,13,13
1228,12,13,14,15,14,14
1229,14,15,14,14,8,17
1230,16,14,16,15,12,18
1231,15,16,16,14,16,15
1232,13,15,17,16,17,14
1233,13,10,14,15,11,10
1234,13,10,11,10,16,15
1235,13,13,15,12,16,10
1236,8,14,11,13,13,14
1237,15,14,11,10,17,18
1238,11,14,15,8,15,16
1239,12,8,15,11,13,13
1240,12,11,15,16,13,13
1241,15,10,14,15,11,7
1242,16,14,15,11,15,7
1243,12,11,12,15,16,16
1244,14,16,4,10,17,14
1245,13,12,11,10,10,18
1246,17,8,11,17,15,11
1247,12,14,9,11,12,13
1248,18,14,15,15,16,13
1249,16,13,9,14,14,15
1250,9,10,14,15,16,17
1251,14,10,5,14,13,17
1252,9,14,16,16,15,13
1253,16,12,15,14,14,10
1254,12,13,15,11,15,14
1255,10,18,8,16,17,13
1256,16,14,12,11,10,15
1257,16,17,15,14,17,17
1258,12,17,14,16,10,11
1259,15,15,17,12,16,12
1260,11,14,14,16,7,11
1261,16,17,11,16,15,12
1262,18,15,13,16,15,17
1263,15,12,16,13,13,14
1264,13,18,7,15,15,16
1265,14,15,15,13,12,17
1266,17,14,15,17,9,14
1267,11,14,6,16,12,13
1268,12,14,14,13,15,11
1269,16,13,14,16,12,17
1270,15,15,12,13,16,11
1271,10,15,16,15,10,16
1272,11,15,15,13,12,14
1273,9,9,17,14,10,12
1274,11,14,13,13,16,11
1275,15,10,15,16,15,15
1276,14,13,7,16,16,8
1277,16,13,15,13,13,13
1278,16,17,15,12,17,13
1279,15,10,15,10,13,14
1280,14,8,13,15,12,11
1281,11,15,11,18,14,16
1282,17,14,12,18,13,17
1283,12,13,14,6,15,13
1284,10,15,16,12,16,12
1285,18,14,16,15,8,14
1286,12,11,11,13,13,11
1287,14,14,12,16,13,14
1288,14,17,13,11,11,9
1289,13,13,17,9,15,12
1290,10,11,16,14,15,15
1291,17,17,13,16,12,15
1292,15,11,11,11,15,13
1293,14,16,13,10,17,11
1294,15,15,14,16,11,11
1295,14,11,7,11,16,15
1296,15,9,12,12,16,12
1297,18,12,8,17,17,15
1298,13,16,6,9,7,14
1299,17,15,13,10,13,15
1300,16,14,16,13,9,13
1301,16,16,14,12,12,12
1302,15,12,14,9,16,11
1303,13,14,18,18,13,14
1304,10,15,14,15,18,15
1305,13,13,18,10,14,12
1306,11,11,14,15,18,14
1307,9,10,10,13,10,12
1308,16,12,14,17,15,15
1309,14,16,17,17,7,10
1310,15,10,16,13,12,14
1311,16,7,17,17,17,11
1312,14,15,9,12,11,15
1313,12,16,14,15,9,16
1314,17,17,14,11,11,16
1315,14,17,13,13,13,7
1316,13,16,15,17,13,14
1317,17,12,12,14,15,11
1318,12,16,14,13,16,10
1319,15,15,16,17,14,14
1320,15,13,15,17,12,12
1321,8,13,16,15,5,10
1322,15,12,15,13,11,14
1323,13,10,13,14,11,15
1324,15,12,12,11,17,12
1325,12,13,8,14,12,12
1326,11,14,13,9,17,11
1327,15,13,17,15,17,15
1328,16,14,13,15,13,18
1329,13,13,11,13,15,14
1330,12,13,10,10,12,13
1331,13,13,16,11,16,10
1332,15,7,12,18,14,13
1333,9,9,10,17,15,15
1334,16,9,15,13,16,15
1335,11,11,18,14,18,13
1336,15,5,16,13,13,14
1337,12,13,15,15,14,10
1338,15,10,17,12,16,14
1339,13,14,9,17,13,16
1340,15,15,8,11,16,13
1341,9,12,15,15,13,14
1342,14,18,11,16,12,18
1343,11,13,11,12,8,15
1344,16,11,14,12,11,7
1345,15,13,11,15,14,13
1346,15,10,13,13,14,16
1347,13,11,9,12,18,18
1348,11,15,16,17,13,13
1349,6,10,14,14,11,18
1350,16,12,16,16,14,16
1351,9,17,15,14,12,15
1352,13,10,13,13,14,10
1353,16,11,14,12,12,13
1354,8,14,9,8,10,13
1355,15,14,10,13,12,14
1356,17,15,14,14,13,11
1357,18,16,7,12,12,8
1358,15,11,14,12,14,11
1359,12,10,11,15,14,15
1360,13,12,16,15,15,15
1361,16,12,16,15,12,12
1362,13,17,10,7,16,14
1363,16,17,16,13,15,10
1364,13,7,12,12,11,16
1365,15,16,13,8,15,8
1366,7,13,17,10,14,12
1367,11,15,12,15,9,10
1368,17,13,15,14,13,9
1369,14,13,16,13,14,14
1370,12,17,13,17,10,17
1371,15,13,16,12,12,12
1372,10,15,13,11,14,10
1373,10,11,13,16,11,15
1374,12,9,9,15,16,13
1375,9,17,14,10,15,15
1376,11,17,10,16,15,16
1377,12,15,12,14,16,13
1378,10,14,12,10,15,14
1379,14,16,15,13,17,11
1380,14,16,13,13,13,15
1381,14,12,14,14,12,13
1382,13,13,13,10,12,16
1383,16,11,12,15,16,9
1384,14,16,13,13,15,17
1385,10,15,11,11,11,12
1386,12,14,15,8,15,15
1387,12,18,17,12,6,17
1388,11,13,13,16,14,15
1389,15,13,8,16,15,12
1390,14,18,17,16,9,13
1391,13,12,15,12,12,14
1392,16,17,11,14,12,17
1393,15,11,13,13,15,12
1394,16,14,9,16,17,16
1395,15,13,17,12,16,14
1396,11,13,16,13,14,14
1397,12,14,10,16,16,14
1398,18,14,16,12,17,13
1399,11,14,17,14,13,12
1400,13,13,15,14,13,13
1401,11,15,9,12,15,17
1402,16,14,7,9,14,14
1403,15,10,10,15,11,14
1404,14,13,16,16,14,12
1405,13,14,12,15,13,17
1406,10,16,15,12,15,11
1407,15,16,14,15,15,11
1408,12,14,9,12,17,12
1409,17,15,11,16,18,18
1410,11,13,10,12,16,10
1411,13,13,17,13,7,14
1412,15,7,10,8,14,18
1413,14,7,14,10,15,13
1414,14,14,17,12,17,16
1415,16,5,17,18,14,17
1416,16,13,12,10,14,7
1417,17,17,12,16,16,18
1418,15,15,12,11,14,15
1419,14,13,11,14,13,11
1420,15,10,11,15,14,13
1421,9,8,11,11,16,10
1422,12,12,13,14,14,16
1423,12,15,15,17,13,16
1424,15,13,13,13,8,16
1425,16,15,15,12,8,14
1426,14,16,8,11,12,15
1427,14,15,13,13,13,13
1428,12,14,16,12,17,8
1429,16,13,12,10,10,15
1430,10,14,16,15,16,14
1431,17,14,15,12,13,17
1432,15,14,11,13,14,16
1433,9,17,17,12,15,15
1434,11,14,14,13,8,12
1435,17,12,15,11,10,11
1436,10,15,17,13,14,14
1437,13,14,15,10,12,17
1438,14,13,17,14,14,13
1439,14,14,11,11,16,14
1440,16,17,7,16,12,17
1441,13,14,8,14,11,11
1442,12,8,13,9,17,11
1443,14,10,13,12,12,13
1444,15,13,11,11,16,15
1445,15,15,13,11,10,16
1446,17,12,11,15,14,16
1447,14,14,13,13,13,16
1448,14,14,14,13,16,15
1449,16,12,10,13,15,14
1450,13,12,13,16,12,10
1451,18,12,13,13,14,16
1452,11,11,13,14,16,13
1453,18,12,9,12,16,16
1454,13,11,17,15,17,10
1455,18,10,15,16,17,12
1456,14,12,16,12,14,8
1457,15,14,12,13,12,15
1458,15,14,10,13,13,14
1459,15,11,12,16,10,15
1460,14,15,14,8,12,17
1461,15,17,10,15,17,15
1462,17,16,12,14,15,12
1463,8,17,16,12,17,16
1464,15,15,6,16,15,13
1465,14,13,10,9,11,13
1466,16,13,12,12,12,9
1467,14,18,14,14,12,12
1468,12,13,15,17,13,18
1469,15,13,14,12,7,12
1470,14,16,15,10,16,11
1471,10,12,14,15,14,13
1472,12,15,15,12,17,16
1473,16,17,15,15,12,12
1474,14,15,12,16,15,12
1475,14,15,16,14,16,9
1476,16,14,11,13,16,14
1477,16,10,16,15,11,12
1478,12,15,13,13,13,13
1479,18,12,10,10,12,12
1480,11,15,17,18,10,15
1481,8,14,10,17,16,13
1482,15,12,17,15,11,10
1483,9,13,14,15,11,18
1484,9,17,15,9,16,13
1485,14,16,12,17,13,7
1486,15,12,15,17,12,13
1487,11,14,13,9,13,11
1488,15,11,11,13,15,18
1489,12,15,11,16,18,8
1490,14,13,6,12,18,13
1491,12,14,13,14,15,16
1492,14,15,13,16,9,16
1493,7,18,12,12,13,12
1494,13,12,18,14,12,16
1495,15,17,8,16,18,14
1496,14,10,12,16,17,15
1497,13,17,16,9,12,15
1498,16,14,15,13,12,11
1499,13,12,13,15,15,13
1500,14,15,16,11,14,13
1501,13,14,9,8,15,14
1502,8,8,15,7,15,13
1503,13,12,13,12,15,12
1504,11,14,17,15,17,15
1505,18,17,15,12,12,17
1506,16,13,13,10,11,14
1507,13,13,11,16,14,17
1508,13,11,16,15,14,16
1509,11,12,17,15,13,14
1510,8,17,13,12,16,16
1511,12,14,13,10,15,17
1512,13,14,15,9,13,16
1513,13,17,9,15,15,14
1514,16,16,14,12,15,7
1515,17,14,15,14,14,12
1516,16,15,18,10,10,9
1517,11,10,9,13,12,10
1518,17,16,16,14,12,13
1519,13,17,11,8,13,13
1520,10,12,15,15,14,7
1521,14,10,17,18,15,14
1522,16,15,17,12,14,9
1523,17,10,16,12,14,13
1524,9,12,16,15,14,6
1525,10,15,12,12,16,15
1526,10,16,18,12,15,14
1527,13,12,15,12,15,14
1528,15,14,8,13,14,15
1529,13,9,17,8,18,8
1530,13,13,16,15,9,18
1531,9,12,15,14,6,14
1532,11,12,15,16,11,12
1533,16,17,13,12,9,12
1534,12,12,16,12,16,14
1535,14,17,14,13,13,12
1536,12,17,13,16,15,17
1537,14,16,9,16,18,11
1538,14,14,14,14,12,11
1539,11,15,15,16,11,15
1540,14,12,12,15,14,10
1541,15,16,15,12,13,14
1542,13,14,15,15,17,16
1543,11,13,11,16,14,17
1544,16,9,14,14,15,16
1545,16,17,15,13,15,15
1546,15,17,14,14,15,17
1547,17,14,8,7,12,13
1548,14,16,14,10,12,17
1549,14,13,14,12,14,14
1550,14,13,12,11,10,17
1551,12,7,16,14,15,10
1552,11,8,15,10,9,15
1553,17,13,16,16,15,11
1554,11,14,13,12,12,13
1555,10,13,16,14,10,13
1556,17,10,14,18,9,16
1557,14,11,15,12,16,12
1558,16,16,16,16,16,16
1559,17,18,13,15,16,14
1560,13,10,15,12,15,17
1561,10,14,11,8,16,8
1562,13,10,17,10,13,16
1563,13,10,16,16,14,12
1564,13,11,17,10,13,10
1565,14,14,17,14,9,13
1566,9,13,17,15,14,15
1567,14,16,12,13,17,11
1568,16,16,15,14,15,14
1569,9,13,11,14,18,13
1570,15,14,11,17,13,14
1571,10,16,13,13,11,12
1572,11,16,18,10,18,11
1573,16,11,13,15,14,12
1574,12,10,17,16,17,9
1575,18,18,16,17,14,13
1576,12,12,15,18,17,14
1577,12,14,14,13,13,14
1578,11,12,12,16,10,16
1579,13,16,14,16,13,11
1580,15,10,15,12,14,15
1581,11,17,16,13,10,9
1582,15,10,12,13,14,15
1583,17,11,11,10,16,15
1584,7,15,13,14,15,13
1585,12,11,12,11,13,11
1586,15,13,9,12,11,15
1587,15,16,14,12,11,18
1588,17,11,15,15,13,16
1589,14,14,13,18,12,13
1590,12,12,18,10,13,12
1591,16,12,13,14,14,14
1592,16,16,14,10,13,12
1593,14,12,15,15,13,13
1594,17,15,15,16,10,16
1595,9,14,15,11,15,18
1596,15,10,11,17,14,12
1597,11,11,15,16,13,15
1598,9,13,12,15,12,17
1599,12,15,13,11,18,14
1600,14,14,17,15,15,15
1601,14,10,11,15,8,13
1602,11,17,17,13,10,13
1603,13,15,16,11,10,14
1604,16,15,13,15,14,14
1605,13,16,12,16,12,18
1606,11,18,14,11,17,12
1607,15,7,15,15,16,13
1608,11,15,11,9,8,15
1609,15,16,16,15,17,16
1610,17,15,16,13,9,16
1611,12,16,12,9,16,18
1612,10,9,11,10,8,8
1613,12,13,13,10,16,11
1614,15,13,12,16,15,10
1615,16,12,18,9,15,7
1616,17,9,15,14,13,10
1617,12,10,9,14,15,14
1618,10,15,12,18,12,13
1619,12,12,11,15,13,10
1620,10,16,15,13,10,13
1621,15,10,17,13,15,15
1622,17,11,14,16,17,17
1623,13,18,9,16,15,9
1624,12,11,15,14,11,12
1625,9,8,15,14,14,12
1626,8,14,13,13,14,18
1627,14,8,13,7,11,17
1628,15,13,8,14,18,14
1629,15,9,14,13,14,15
1630,15,13,12,15,17,13
1631,12,15,15,14,15,11
1632,10,16,11,13,16,11
1633,11,8,15,17,16,9
1634,15,12,7,18,16,15
1635,12,12,13,11,10,11
1636,15,15,14,13,16,17
1637,13,12,12,13,13,15
1638,12,18,15,11,14,15
1639,11,15,10,14,13,12
1640,17,15,15,14,8,16
1641,12,14,13,17,7,15
1642,14,13,17,11,13,13
1643,18,14,16,12,17,11
1644,9,11,14,13,8,11
1645,15,17,7,18,17,14
1646,11,16,18,12,9,12
1647,10,16,13,12,14,16
1648,13,12,13,14,16,10
1649,13,18,16,11,11,17
1650,18,15,13,16,10,11
1651,15,17,11,10,18,15
1652,12,9,12,12,15,16
1653,14,15,11,13,15,13
1654,11,16,11,16,15,15
1655,9,13,7,12,15,12
1656,13,17,14,14,14,14
1657,14,18,16,10,13,15
1658,13,13,10,11,14,10
1659,16,15,17,13,16,7
1660,13,17,16,15,13,13
1661,15,13,15,17,12,9
1662,9,18,15,14,16,10
1663,16,13,14,15,13,15
1664,8,13,12,15,16,13
1665,12,11,13,10,7,14
1666,16,8,14,18,15,13
1667,16,15,17,14,14,10
1668,14,17,12,14,17,17
1669,11,11,11,13,15,12
1670,13,10,17,17,14,13
1671,12,14,17,18,15,13
1672,12,16,16,14,16,10
1673,17,13,10,14,14,14
1674,11,8,7,13,11,8
1675,16,17,12,15,10,16
1676,16,12,12,11,9,11
1677,16,14,12,14,11,12
1678,15,8,15,13,12,13
1679,18,12,12,17,14,14
1680,12,16,17,13,17,11
1681,15,11,16,15,13,12
1682,12,14,18,15,11,16
1683,9,12,15,16,14,18
1684,12,9,12,12,14,17
1685,12,15,12,16,10,13
1686,17,17,13,15,14,10
1687,15,16,16,15,16,13
1688,16,16,16,15,13,15
1689,16,9,12,13,10,11
1690,14,10,17,15,17,16
1691,14,13,16,11,9,15
1692,13,12,15,17,17,12
1693,13,16,12,17,17,18
1694,12,11,15,18,13,15
1695,13,9,10,17,13,15
1696,15,16,17,14,15,10
1697,7,16,15,8,13,13
1698,15,10,10,13,13,13
1699,13,18,10,13,15,12
1700,15,16,18,11,17,13
1701,11,15,10,7,17,16
1702,16,10,14,15,5,9
1703,15,12,8,16,16,15
1704,12,14,12,15,12,12
1705,12,11,12,12,16,12
1706,16,16,15,13,14,16
1707,13,11,15,13,13,15
1708,16,10,10,16,13,8
1709,14,15,17,10,18,17
1710,14,11,15,15,12,13
1711,11,15,18,13,14,15
1712,14,14,15,12,10,11
1713,8,15,10,16,13,16
1714,18,18,10,16,11,13
1715,15,13,16,15,15,13
1716,12,13,10,17,14,14
1717,15,15,17,15,14,13
1718,13,11,11,14,10,15
1719,18,14,16,17,12,13
1720,12,6,16,12,14,15
1721,13,11,9,9,12,16
1722,14,18,16,14,13,12
1723,6,14,10,17,13,11
1724,10,12,17,13,15,7
1725,13,10,14,12,15,13
1726,16,11,16,11,12,16
1727,15,13,11,11,8,18
1728,14,14,14,14,12,17
1729,14,14,12,12,9,16
1730,13,14,13,17,11,13
1731,16,8,17,13,7,17
1732,14,12,10,13,13,12
1733,15,13,17,16,13,12
1734,13,15,15,16,14,14
1735,9,10,18,17,16,15
1736,14,15,15,16,6,9
1737,16,18,13,12,14,10
1738,15,10,14,12,17,15
1739,12,16,12,15,12,13
1740,7,13,15,15,10,15
1741,11,17,8,9,17,15
1742,14,17,14,15,15,15
1743,14,18,16,16,12,13
1744,13,14,17,18,11,16
1745,12,12,14,13,13,7
1746,14,14,12,10,15,12
1747,13,10,11,13,14,14
1748,9,13,12,15,13,17
1749,10,17,12,11,15,13
1750,10,14,13,14,13,7
1751,11,10,16,12,7,11
1752,10,16,11,12,14,13
1753,18,16,16,10,14,10
1754,15,12,18,12,16,16
1755,14,16,10,14,16,18
1756,14,15,12,14,14,17
1757,12,16,13,17,10,14
1758,10,12,13,16,16,16
1759,13,12,8,17,15,13
1760,14,8,12,15,14,7
1761,14,13,13,13,17,13
1762,13,18,18,14,15,15
1763,17,16,14,12,17,16
1764,14,15,18,11,17,14
1765,14,11,14,12,16,16
1766,8,17,14,15,15,12
1767,15,18,17,16,14,11
1768,14,7,15,13,6,15
1769,12,15,15,11,13,15
1770,15,18,14,13,16,13
1771,12,10,13,17,11,8
1772,11,14,10,8,15,15
1773,12,15,15,13,13,13
1774,16,14,13,12,10,11
1775,7,16,16,16,17,15
1776,10,16,15,16,15,13
1777,15,12,6,15,18,10
1778,16,14,14,15,7,11
1779,15,16,17,16,14,12
1780,15,11,12,13,16,11
1781,16,13,16,10,14,11
1782,18,15,11,18,11,16
1783,10,16,15,12,15,17
1784,12,14,11,15,14,15
1785,14,8,12,14,16,17
1786,14,6,9,15,14,16
1787,7,12,15,11,8,15
1788,9,10,18,16,14,8
1789,9,16,7,15,17,16
1790,13,14,18,17,13,12
1791,13,15,16,12,9,17
1792,14,16,6,12,12,13
1793,17,14,15,8,10,13
1794,12,14,17,15,11,18
1795,9,14,14,13,15,12
1796,8,15,15,17,10,12
1797,14,12,17,14,10,15
1798,11,11,15,17,15,11
1799,15,14,15,14,8,14
1800,9,16,11,16,15,18
1801,14,11,14,11,15,10
1802,7,10,9,12,14,14
1803,11,12,15,15,10,15
1804,12,15,18,8,16,13
1805,8,17,13,14,12,13
1806,17,11,7,18,18,17
1807,13,10,17,11,7,11
1808,17,13,9,13,13,14
1809,8,18,14,11,13,15
1810,8,16,9,12,15,15
1811,14,15,14,16,14,13
1812,10,14,14,13,9,14
1813,11,13,12,14,13,12
1814,13,13,11,9,15,15
1815,15,9,17,15,11,16
1816,11,16,17,11,16,13
1817,14,12,15,10,12,15
1818,13,10,14,13,10,17
1819,13,13,17,12,13,15
1820,16,16,13,15,9,12
1821,15,17,12,13,8,10
1822,16,13,11,11,9,12
1823,17,14,16,14,15,15
1824,7,10,12,9,18,15
1825,9,14,13,14,15,10
1826,14,18,9,12,13,11
1827,10,14,13,11,16,13
1828,16,10,16,11,9,13
1829,15,13,12,16,17,11
1830,13,14,12,11,8,14
1831,11,14,15,16,12,11
1832,16,8,10,18,10,16
1833,9,11,18,9,13,13
1834,14,15,14,15,18,13
1835,12,12,17,11,11,8
1836,15,15,14,14,15,13
1837,11,13,10,8,16,16
1838,16,16,15,13,16,10
1839,18,8,11,14,14,18
1840,7,16,13,11,5,15
1841,14,14,12,12,14,17
1842,16,16,12,17,13,12
1843,14,13,15,16,13,13
1844,11,13,12,13,13,12
1845,17,14,12,16,14,13
1846,9,12,14,14,11,15
1847,13,11,17,15,15,16
1848,16,11,16,13,18,16
1849,13,7,15,15,13,12
1850,11,15,12,12,13,11
1851,13,14,14,14,15,15
1852,16,4,13,15,17,15
1853,15,17,16,14,17,11
1854,11,16,9,16,13,15
1855,10,12,8,16,13,12
1856,17,15,14,14,13,15
1857,15,15,13,12,16,12
1858,12,13,14,16,14,11
1859,13,16,11,18,13,16
1860,16,14,12,13,14,11
1861,16,16,14,13,17,10
1862,16,15,16,8,12,15
1863,11,11,16,14,12,14
1864,13,10,14,14,14,12
1865,15,11,14,11,15,16
1866,14,11,15,14,10,15
1867,18,11,18,15,8,17
1868,14,13,18,15,18,12
1869,13,12,11,12,14,10
1870,10,11,14,13,17,11
1871,15,14,15,14,14,11
1872,16,16,16,12,14,14
1873,15,13,14,17,13,11
1874,13,9,17,15,13,10
1875,16,9,14,14,13,16
1876,7,17,17,18,14,16
1877,12,12,17,13,18,17
1878,15,13,10,13,13,14
1879,14,12,13,15,15,7
1880,17,8,11,13,14,11
1881,7,11,16,17,16,12
1882,10,13,10,15,10,12
1883,11,17,16,13,13,14
1884,14,18,14,9,9,13
1885,12,9,16,13,14,13
1886,12,15,13,15,16,17
1887,6,14,13,15,17,14
1888,11,17,13,12,16,11
1889,12,12,11,17,10,15
1890,13,12,17,9,12,14
1891,15,16,13,11,13,18
1892,17,15,13,17,18,17
1893,16,13,12,13,13,14
1894,12,15,13,12,12,16
1895,15,16,10,12,11,14
1896,14,14,15,16,11,16
1897,11,15,12,13,17,17
1898,15,11,15,11,14,13
1899,13,7,10,11,11,14
1900,9,14,10,14,6,18
1901,15,15,12,13,16,12
1902,16,12,7,14,11,13
1903,14,16,17,12,14,10
1904,16,13,16,9,12,16
1905,11,14,15,9,9,18
1906,15,11,16,9,15,17
1907,9,15,14,13,14,15
1908,15,10,17,17,12,14
1909,17,17,11,17,14,11
1910,8,14,13,16,14,12
1911,15,10,14,14,17,16
1912,14,13,16,11,15,17
1913,14,13,11,15,15,15
1914,14,14,14,15,14,14
1915,14,13,14,10,14,12
1916,12,17,16,14,11,11
1917,11,18,16,8,10,17
1918,13,15,14,12,15,9
1919,17,17,15,9,9,8
1920,11,16,17,16,13,16
1921,17,10,13,17,13,15
1922,16,8,7,10,13,11
1923,14,9,16,9,13,13
1924,16,13,18,18,12,11
1925,13,11,11,12,18,10
1926,17,14,12,16,12,15
1927,17,15,9,15,15,16
1928,15,15,11,11,15,15
1929,14,7,17,17,12,16
